customer_id,signup_date,region,currency_preference,segment,acquisition_channel,age_band,country,country_latitude,country_longitude
CUST0000268,15-03-2024 02:53,EU,EUR,SMB,Email,45-54,Spain,40.4637,-3.7492
CUST0000269,17-02-2024 20:41,,USD,Consumer,Email,25-34,Canada,56.1304,-106.3468
CUST0000270,02-02-2025 21:38,EU,EUR,SOHO,Email,35-44,Germany,51.1657,10.4515
CUST0000271,24-08-2025 03:34,EU,GBP,SOHO,Paid Search,45-54,United Kingdom,55.3781,-3.436
CUST0000272,20-01-2025 01:04,EU,EUR,SMB,Organic,45-54,Spain,40.4637,-3.7492
CUST0000273,01-09-2024 09:00,,USD,SOHO,Paid Search,45-54,United States,39.8283,-98.5795
CUST0000274,14-08-2024 01:43,EU,EUR,SOHO,Social,45-54,Spain,40.4637,-3.7492
CUST0000275,30-04-2024 14:59,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0000276,03-05-2024 20:23,EU,GBP,Consumer,Affiliate,35-44,United Kingdom,55.3781,-3.436
CUST0000277,30-05-2024 06:53,EU,EUR,Consumer,Organic,35-44,Spain,40.4637,-3.7492
CUST0000278,19-06-2024 21:22,,USD,Consumer,Paid Search,45-54,United States,39.8283,-98.5795
CUST0000279,11-12-2024 08:07,,USD,SMB,Paid Search,25-34,United States,39.8283,-98.5795
CUST0000280,06-08-2025 08:49,EU,EUR,Consumer,Retail Media,55+,France,46.2276,2.2137
CUST0000281,15-04-2024 16:49,EU,EUR,SMB,Paid Search,25-34,Netherlands,52.1326,5.2913
CUST0000282,21-04-2025 11:28,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0000283,08-07-2024 15:36,APAC,USD,Consumer,Retail Media,25-34,Philippines,12.8797,121.774
CUST0000284,11-02-2024 19:30,,USD,SMB,Affiliate,25-34,United States,39.8283,-98.5795
CUST0000285,22-07-2024 17:43,LATAM,USD,Consumer,Social,35-44,Brazil,-14.235,-51.9253
CUST0000286,22-10-2024 14:35,LATAM,USD,Consumer,Paid Search,35-44,Brazil,-14.235,-51.9253
CUST0000287,20-05-2024 02:44,EU,GBP,Consumer,Affiliate,55+,United Kingdom,55.3781,-3.436
CUST0000288,21-05-2025 22:39,EU,GBP,SOHO,Organic,45-54,United Kingdom,55.3781,-3.436
CUST0000289,26-04-2024 06:57,EU,GBP,Consumer,Social,35-44,United Kingdom,55.3781,-3.436
CUST0000290,15-02-2025 19:40,APAC,AUD,Consumer,Paid Search,45-54,Australia,-25.2744,133.7751
CUST0000291,29-01-2025 18:43,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0000292,02-05-2025 03:52,,USD,SOHO,Social,35-44,United States,39.8283,-98.5795
CUST0000293,04-07-2024 14:53,,USD,SOHO,Affiliate,25-34,United States,39.8283,-98.5795
CUST0000294,02-06-2024 02:29,EU,EUR,Consumer,Affiliate,25-34,France,46.2276,2.2137
CUST0000295,22-08-2024 17:48,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0000296,17-02-2025 21:04,APAC,AUD,SMB,Paid Search,45-54,Australia,-25.2744,133.7751
CUST0000297,20-02-2024 06:02,LATAM,USD,Consumer,Email,25-34,Brazil,-14.235,-51.9253
CUST0000298,22-06-2025 07:42,EU,EUR,Consumer,Email,25-34,France,46.2276,2.2137
CUST0000299,06-01-2025 16:44,EU,GBP,Consumer,Retail Media,35-44,United Kingdom,55.3781,-3.436
CUST0000300,13-08-2025 11:50,EU,EUR,SMB,Email,18-24,France,46.2276,2.2137
CUST0000301,23-11-2024 15:04,EU,EUR,Consumer,Organic,35-44,Spain,40.4637,-3.7492
CUST0000302,21-07-2025 14:44,APAC,USD,Consumer,Social,35-44,Philippines,12.8797,121.774
CUST0000303,01-05-2025 19:33,EU,EUR,SOHO,Paid Search,25-34,Netherlands,52.1326,5.2913
CUST0000304,14-01-2025 14:30,LATAM,USD,Consumer,Organic,45-54,Brazil,-14.235,-51.9253
CUST0000305,06-02-2025 17:25,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0000306,01-03-2024 00:08,EU,EUR,Consumer,Paid Search,35-44,Spain,40.4637,-3.7492
CUST0000307,26-06-2025 01:55,,USD,SOHO,Email,25-34,Canada,56.1304,-106.3468
CUST0000308,28-09-2024 09:31,,USD,Enterprise,Affiliate,25-34,United States,39.8283,-98.5795
CUST0000309,24-12-2024 04:42,LATAM,USD,Consumer,Affiliate,45-54,Brazil,-14.235,-51.9253
CUST0000310,24-05-2024 17:07,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0000311,18-11-2024 09:12,APAC,AUD,Consumer,Organic,25-34,Australia,-25.2744,133.7751
CUST0000312,23-08-2025 19:40,,USD,SMB,Paid Search,25-34,United States,39.8283,-98.5795
CUST0000313,10-03-2024 22:11,EU,EUR,SOHO,Email,25-34,France,46.2276,2.2137
CUST0000314,22-12-2024 20:13,,USD,Consumer,Organic,25-34,Canada,56.1304,-106.3468
CUST0000315,26-10-2024 00:07,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0000316,24-09-2024 09:03,EU,EUR,SOHO,Paid Search,55+,France,46.2276,2.2137
CUST0000317,22-07-2024 08:19,EU,EUR,Consumer,Paid Search,45-54,Germany,51.1657,10.4515
CUST0000318,29-01-2025 03:53,EU,EUR,Consumer,Email,25-34,Spain,40.4637,-3.7492
CUST0000319,07-05-2024 08:08,,USD,Consumer,Social,45-54,United States,39.8283,-98.5795
CUST0000320,02-04-2025 04:30,EU,EUR,Consumer,Organic,18-24,France,46.2276,2.2137
CUST0000321,18-01-2025 20:09,APAC,USD,Consumer,Email,35-44,Philippines,12.8797,121.774
CUST0000322,10-05-2024 21:49,EU,EUR,SOHO,Retail Media,25-34,Spain,40.4637,-3.7492
CUST0000323,26-12-2024 11:41,EU,EUR,Consumer,Retail Media,18-24,France,46.2276,2.2137
CUST0000324,01-09-2024 06:26,,USD,Consumer,Email,45-54,Canada,56.1304,-106.3468
CUST0000325,08-09-2024 14:42,EU,EUR,Consumer,Email,25-34,Spain,40.4637,-3.7492
CUST0000326,12-05-2024 18:36,EU,EUR,Consumer,Organic,45-54,Netherlands,52.1326,5.2913
CUST0000327,14-08-2024 13:58,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0000328,25-02-2025 23:36,,USD,Consumer,Organic,18-24,United States,39.8283,-98.5795
CUST0000329,02-04-2024 09:37,,USD,SOHO,Retail Media,45-54,United States,39.8283,-98.5795
CUST0000330,02-03-2024 13:53,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0000331,06-08-2024 11:40,EU,GBP,Consumer,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0000332,27-06-2025 01:00,,USD,Consumer,Affiliate,25-34,United States,39.8283,-98.5795
CUST0000333,17-07-2025 12:40,APAC,AUD,Consumer,Organic,18-24,Australia,-25.2744,133.7751
CUST0000334,16-05-2025 04:51,EU,EUR,SMB,Paid Search,55+,Germany,51.1657,10.4515
CUST0000335,01-10-2024 08:47,,USD,Consumer,Affiliate,35-44,United States,39.8283,-98.5795
CUST0000336,20-07-2024 08:08,EU,EUR,SMB,Email,18-24,Netherlands,52.1326,5.2913
CUST0000337,26-03-2025 02:06,EU,GBP,Consumer,Email,45-54,United Kingdom,55.3781,-3.436
CUST0000338,01-05-2024 19:23,,USD,SMB,Organic,25-34,United States,39.8283,-98.5795
CUST0000339,22-05-2024 20:54,EU,EUR,Consumer,Email,25-34,Spain,40.4637,-3.7492
CUST0000340,18-04-2025 04:16,,USD,SOHO,Organic,25-34,United States,39.8283,-98.5795
CUST0000341,11-12-2024 08:56,,USD,Consumer,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0000342,25-08-2025 07:26,,USD,Consumer,Email,18-24,Canada,56.1304,-106.3468
CUST0000343,18-12-2024 15:12,EU,EUR,SMB,Social,35-44,Germany,51.1657,10.4515
CUST0000344,23-03-2025 18:50,EU,EUR,SOHO,Organic,45-54,Spain,40.4637,-3.7492
CUST0000345,01-05-2025 22:30,EU,GBP,Consumer,Affiliate,25-34,United Kingdom,55.3781,-3.436
CUST0000346,29-09-2024 02:01,EU,GBP,Consumer,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0000347,18-04-2024 20:40,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0000348,08-03-2024 17:59,,USD,SOHO,Paid Search,35-44,United States,39.8283,-98.5795
CUST0000349,10-07-2025 01:10,APAC,USD,Consumer,Retail Media,55+,Philippines,12.8797,121.774
CUST0000350,15-10-2024 17:55,EU,EUR,Consumer,Social,25-34,France,46.2276,2.2137
CUST0000351,15-07-2025 05:46,EU,GBP,SOHO,Email,18-24,United Kingdom,55.3781,-3.436
CUST0000352,14-03-2025 03:36,EU,GBP,SMB,Affiliate,25-34,United Kingdom,55.3781,-3.436
CUST0000353,18-02-2025 14:57,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0000354,17-07-2025 08:20,,USD,SOHO,Organic,35-44,United States,39.8283,-98.5795
CUST0000355,23-01-2024 22:58,EU,EUR,SOHO,Organic,18-24,Germany,51.1657,10.4515
CUST0000356,22-04-2025 22:42,,USD,Consumer,Paid Search,25-34,Canada,56.1304,-106.3468
CUST0000357,06-08-2025 21:20,,USD,Consumer,Email,35-44,United States,39.8283,-98.5795
CUST0000358,30-07-2024 19:01,,USD,SOHO,Social,25-34,United States,39.8283,-98.5795
CUST0000359,19-05-2025 04:53,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0000360,02-05-2024 22:04,EU,EUR,SMB,Paid Search,18-24,France,46.2276,2.2137
CUST0000361,27-04-2024 16:07,EU,EUR,Consumer,Organic,55+,Netherlands,52.1326,5.2913
CUST0000362,11-03-2024 15:58,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0000363,01-11-2024 03:40,,USD,SMB,Organic,55+,United States,39.8283,-98.5795
CUST0000364,10-11-2024 14:05,EU,EUR,SOHO,Organic,25-34,Germany,51.1657,10.4515
CUST0000365,11-05-2024 02:10,,USD,Consumer,Email,45-54,Canada,56.1304,-106.3468
CUST0000366,10-08-2024 14:53,APAC,AUD,SOHO,Affiliate,25-34,Australia,-25.2744,133.7751
CUST0000367,08-02-2025 18:36,EU,EUR,SOHO,Paid Search,35-44,France,46.2276,2.2137
CUST0000368,26-08-2024 05:45,,USD,Consumer,Paid Search,25-34,Canada,56.1304,-106.3468
CUST0000369,19-01-2025 21:44,APAC,AUD,Consumer,Email,35-44,Australia,-25.2744,133.7751
CUST0000370,22-07-2025 10:48,EU,EUR,SOHO,Organic,35-44,Netherlands,52.1326,5.2913
CUST0000371,03-07-2024 00:47,EU,EUR,SMB,Retail Media,35-44,Spain,40.4637,-3.7492
CUST0000372,17-04-2025 10:57,,USD,Consumer,Email,35-44,United States,39.8283,-98.5795
CUST0000373,08-03-2025 00:43,,USD,SMB,Paid Search,18-24,United States,39.8283,-98.5795
CUST0000374,25-05-2024 14:27,,USD,SMB,Organic,25-34,United States,39.8283,-98.5795
CUST0000375,28-08-2024 23:03,EU,EUR,Consumer,Organic,35-44,Germany,51.1657,10.4515
CUST0000376,17-09-2024 06:24,LATAM,USD,SOHO,Paid Search,18-24,Brazil,-14.235,-51.9253
CUST0000377,20-05-2025 19:51,EU,EUR,Consumer,Social,25-34,France,46.2276,2.2137
CUST0000378,27-05-2024 01:43,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0000379,29-02-2024 09:06,,USD,SOHO,Organic,25-34,Canada,56.1304,-106.3468
CUST0000380,09-02-2024 22:42,EU,GBP,SMB,Organic,35-44,United Kingdom,55.3781,-3.436
CUST0000381,04-03-2025 05:21,,USD,SOHO,Paid Search,35-44,United States,39.8283,-98.5795
CUST0000382,26-02-2025 05:45,EU,EUR,Consumer,Organic,55+,France,46.2276,2.2137
CUST0000383,20-06-2025 01:26,EU,EUR,Consumer,Affiliate,25-34,France,46.2276,2.2137
CUST0000384,16-11-2024 07:28,,USD,Consumer,Organic,55+,Canada,56.1304,-106.3468
CUST0000385,10-05-2024 12:06,,USD,Consumer,Retail Media,35-44,United States,39.8283,-98.5795
CUST0000386,09-11-2024 15:06,,USD,Consumer,Paid Search,55+,United States,39.8283,-98.5795
CUST0000387,19-10-2024 18:59,EU,GBP,Consumer,Affiliate,45-54,United Kingdom,55.3781,-3.436
CUST0000388,01-05-2025 18:52,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0000389,05-06-2025 16:59,APAC,AUD,SOHO,Organic,25-34,Australia,-25.2744,133.7751
CUST0000390,29-07-2025 17:22,EU,GBP,Consumer,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0000391,05-04-2025 06:57,EU,EUR,Consumer,Organic,25-34,Germany,51.1657,10.4515
CUST0000392,14-03-2025 13:05,APAC,USD,Consumer,Organic,55+,Philippines,12.8797,121.774
CUST0000393,16-05-2025 23:03,APAC,AUD,Consumer,Retail Media,55+,Australia,-25.2744,133.7751
CUST0000394,18-06-2024 13:31,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0000395,02-01-2025 04:38,EU,GBP,Consumer,Social,45-54,United Kingdom,55.3781,-3.436
CUST0000396,21-05-2024 16:00,,USD,SMB,Social,55+,Canada,56.1304,-106.3468
CUST0000397,07-08-2024 19:39,,USD,Consumer,Organic,35-44,Canada,56.1304,-106.3468
CUST0000398,14-02-2024 23:33,,USD,SOHO,Social,35-44,United States,39.8283,-98.5795
CUST0000399,08-05-2025 10:29,LATAM,USD,Enterprise,Retail Media,25-34,Brazil,-14.235,-51.9253
CUST0000400,21-07-2024 03:28,EU,EUR,SOHO,Organic,25-34,France,46.2276,2.2137
CUST0000401,24-01-2024 00:32,,USD,Consumer,Organic,18-24,United States,39.8283,-98.5795
CUST0000402,28-02-2025 00:26,,USD,SMB,Affiliate,25-34,United States,39.8283,-98.5795
CUST0000403,08-02-2025 17:34,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0000404,10-01-2025 20:49,EU,EUR,Consumer,Paid Search,25-34,Spain,40.4637,-3.7492
CUST0000405,28-01-2025 12:18,,USD,SMB,Social,45-54,United States,39.8283,-98.5795
CUST0000406,19-06-2024 07:58,,USD,SOHO,Social,25-34,United States,39.8283,-98.5795
CUST0000407,15-10-2024 00:10,EU,EUR,Consumer,Paid Search,25-34,Netherlands,52.1326,5.2913
CUST0000408,06-10-2024 23:30,EU,EUR,Consumer,Organic,45-54,Germany,51.1657,10.4515
CUST0000409,09-10-2024 07:08,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0000410,25-07-2024 23:25,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0000411,14-05-2024 10:46,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0000412,27-04-2024 23:10,,USD,SMB,Email,25-34,United States,39.8283,-98.5795
CUST0000413,14-05-2025 15:01,APAC,AUD,SMB,Social,55+,Australia,-25.2744,133.7751
CUST0000414,13-11-2024 19:52,,USD,SMB,Social,35-44,United States,39.8283,-98.5795
CUST0000415,01-09-2024 13:32,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0000416,18-04-2025 00:43,,USD,SOHO,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0000417,31-07-2025 16:47,APAC,AUD,SMB,Social,45-54,Australia,-25.2744,133.7751
CUST0000418,14-10-2024 14:57,EU,EUR,SMB,Paid Search,35-44,France,46.2276,2.2137
CUST0000419,06-01-2024 18:34,EU,GBP,Consumer,Email,45-54,United Kingdom,55.3781,-3.436
CUST0000420,22-10-2024 12:37,EU,EUR,Consumer,Paid Search,25-34,Germany,51.1657,10.4515
CUST0000421,04-11-2024 13:10,EU,GBP,Consumer,Organic,45-54,United Kingdom,55.3781,-3.436
CUST0000422,17-01-2025 15:15,EU,GBP,Consumer,Organic,45-54,United Kingdom,55.3781,-3.436
CUST0000423,16-04-2024 07:34,EU,EUR,SOHO,Paid Search,35-44,France,46.2276,2.2137
CUST0000424,13-12-2024 12:03,APAC,USD,SMB,Social,25-34,Philippines,12.8797,121.774
CUST0000425,21-06-2024 10:53,,USD,Consumer,Paid Search,45-54,United States,39.8283,-98.5795
CUST0000426,17-07-2025 20:00,,USD,Consumer,Social,35-44,Canada,56.1304,-106.3468
CUST0000427,14-09-2024 17:46,,USD,Consumer,Social,45-54,United States,39.8283,-98.5795
CUST0000428,16-03-2024 09:00,,USD,Consumer,Organic,25-34,Canada,56.1304,-106.3468
CUST0000429,23-05-2024 21:09,APAC,AUD,Consumer,Email,25-34,Australia,-25.2744,133.7751
CUST0000430,11-03-2024 14:20,EU,EUR,SOHO,Organic,25-34,Spain,40.4637,-3.7492
CUST0000431,02-12-2024 17:38,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0000432,09-04-2025 05:46,EU,GBP,SOHO,Affiliate,35-44,United Kingdom,55.3781,-3.436
CUST0000433,23-02-2025 14:24,EU,GBP,Consumer,Organic,35-44,United Kingdom,55.3781,-3.436
CUST0000434,02-11-2024 03:45,,USD,Consumer,Organic,35-44,Canada,56.1304,-106.3468
CUST0000435,12-07-2024 13:09,EU,GBP,Consumer,Email,45-54,United Kingdom,55.3781,-3.436
CUST0000436,31-07-2025 11:48,EU,GBP,SMB,Social,25-34,United Kingdom,55.3781,-3.436
CUST0000437,05-05-2025 15:33,EU,EUR,Consumer,Paid Search,25-34,France,46.2276,2.2137
CUST0000438,19-08-2025 02:44,EU,EUR,SOHO,Affiliate,45-54,Germany,51.1657,10.4515
CUST0000439,29-01-2024 23:29,EU,GBP,Consumer,Organic,35-44,United Kingdom,55.3781,-3.436
CUST0000440,06-02-2024 18:43,,USD,SMB,Social,35-44,United States,39.8283,-98.5795
CUST0000441,12-01-2024 12:42,LATAM,USD,SOHO,Paid Search,35-44,Brazil,-14.235,-51.9253
CUST0000442,18-02-2024 10:10,,USD,Consumer,Email,35-44,Canada,56.1304,-106.3468
CUST0000443,08-01-2024 17:05,LATAM,USD,SOHO,Paid Search,25-34,Brazil,-14.235,-51.9253
CUST0000444,08-01-2024 12:19,,USD,Consumer,Affiliate,35-44,United States,39.8283,-98.5795
CUST0000445,21-08-2024 06:06,EU,EUR,SMB,Social,55+,Netherlands,52.1326,5.2913
CUST0000446,02-01-2024 09:00,EU,EUR,Consumer,Email,35-44,Spain,40.4637,-3.7492
CUST0000447,20-07-2025 10:19,APAC,AUD,Consumer,Email,18-24,Australia,-25.2744,133.7751
CUST0000448,20-09-2024 00:42,APAC,AUD,SOHO,Affiliate,45-54,Australia,-25.2744,133.7751
CUST0000449,21-06-2025 07:02,EU,EUR,SMB,Social,25-34,Germany,51.1657,10.4515
CUST0000450,21-02-2024 04:23,EU,EUR,Consumer,Affiliate,25-34,Spain,40.4637,-3.7492
CUST0000451,13-01-2024 11:53,EU,GBP,SOHO,Social,45-54,United Kingdom,55.3781,-3.436
CUST0000452,30-10-2024 03:25,,USD,Consumer,Affiliate,25-34,United States,39.8283,-98.5795
CUST0000453,12-01-2025 00:56,EU,EUR,Consumer,Affiliate,55+,Germany,51.1657,10.4515
CUST0000454,17-05-2025 02:26,APAC,USD,SOHO,Organic,25-34,Philippines,12.8797,121.774
CUST0000455,13-11-2024 16:10,EU,EUR,Consumer,Affiliate,45-54,Netherlands,52.1326,5.2913
CUST0000456,10-02-2024 13:05,LATAM,USD,Consumer,Paid Search,35-44,Brazil,-14.235,-51.9253
CUST0000457,16-10-2024 22:21,APAC,AUD,SMB,Social,25-34,Australia,-25.2744,133.7751
CUST0000458,12-04-2024 10:17,,USD,Consumer,Email,35-44,United States,39.8283,-98.5795
CUST0000459,24-11-2024 23:53,,USD,SOHO,Retail Media,55+,United States,39.8283,-98.5795
CUST0000460,05-08-2024 03:53,,USD,Consumer,Paid Search,45-54,United States,39.8283,-98.5795
CUST0000461,21-10-2024 04:21,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0000462,25-08-2025 19:52,EU,EUR,Consumer,Social,55+,France,46.2276,2.2137
CUST0000463,24-07-2024 19:24,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0000464,25-12-2024 00:43,EU,EUR,SOHO,Organic,18-24,France,46.2276,2.2137
CUST0000465,26-08-2024 22:38,APAC,USD,Consumer,Social,18-24,Philippines,12.8797,121.774
CUST0000466,08-12-2024 00:12,EU,EUR,Consumer,Affiliate,35-44,France,46.2276,2.2137
CUST0000467,06-01-2024 04:49,EU,EUR,SMB,Paid Search,45-54,Netherlands,52.1326,5.2913
CUST0000468,10-09-2024 17:11,APAC,AUD,Consumer,Social,35-44,Australia,-25.2744,133.7751
CUST0000469,11-04-2025 12:53,,USD,SMB,Paid Search,55+,United States,39.8283,-98.5795
CUST0000470,20-08-2025 03:07,EU,EUR,Consumer,Social,35-44,Germany,51.1657,10.4515
CUST0000471,30-12-2024 22:33,,USD,SOHO,Paid Search,25-34,United States,39.8283,-98.5795
CUST0000472,20-01-2025 00:38,EU,EUR,Consumer,Email,25-34,Germany,51.1657,10.4515
CUST0000473,19-12-2024 01:06,APAC,AUD,SMB,Paid Search,55+,Australia,-25.2744,133.7751
CUST0000474,09-02-2024 02:46,,USD,SOHO,Email,18-24,United States,39.8283,-98.5795
CUST0000475,03-02-2024 13:43,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0000476,24-07-2025 04:22,EU,EUR,Consumer,Social,25-34,France,46.2276,2.2137
CUST0000477,03-06-2025 19:03,LATAM,USD,SOHO,Organic,25-34,Brazil,-14.235,-51.9253
CUST0000478,03-05-2025 00:45,,USD,Consumer,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0000479,11-02-2025 10:05,,USD,Consumer,Email,25-34,Canada,56.1304,-106.3468
CUST0000480,15-09-2024 20:29,,USD,Consumer,Organic,55+,United States,39.8283,-98.5795
CUST0000481,01-08-2025 21:54,,USD,SOHO,Paid Search,25-34,Canada,56.1304,-106.3468
CUST0000482,14-03-2024 03:28,,USD,Consumer,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0000483,25-04-2025 13:57,APAC,AUD,Consumer,Organic,35-44,Australia,-25.2744,133.7751
CUST0000484,17-01-2024 11:21,LATAM,USD,Consumer,Paid Search,35-44,Brazil,-14.235,-51.9253
CUST0000485,12-02-2024 18:39,EU,EUR,SMB,Paid Search,55+,Germany,51.1657,10.4515
CUST0000486,28-04-2025 11:15,APAC,USD,SMB,Organic,25-34,Philippines,12.8797,121.774
CUST0000487,18-04-2025 09:52,APAC,USD,Enterprise,Email,18-24,Philippines,12.8797,121.774
CUST0000488,16-05-2024 14:27,,USD,Consumer,Affiliate,18-24,United States,39.8283,-98.5795
CUST0000489,25-01-2025 11:31,EU,GBP,SMB,Paid Search,45-54,United Kingdom,55.3781,-3.436
CUST0000490,16-11-2024 02:35,LATAM,USD,Consumer,Retail Media,55+,Brazil,-14.235,-51.9253
CUST0000491,25-02-2025 06:07,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0000492,19-02-2024 16:55,EU,GBP,Consumer,Organic,35-44,United Kingdom,55.3781,-3.436
CUST0000493,14-05-2024 08:44,LATAM,USD,Consumer,Paid Search,18-24,Brazil,-14.235,-51.9253
CUST0000494,16-07-2025 15:36,EU,GBP,SMB,Social,25-34,United Kingdom,55.3781,-3.436
CUST0000495,11-03-2024 13:18,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0000496,21-03-2025 14:08,EU,GBP,SOHO,Organic,18-24,United Kingdom,55.3781,-3.436
CUST0000497,10-01-2024 07:08,,USD,SOHO,Organic,35-44,United States,39.8283,-98.5795
CUST0000498,29-08-2024 04:56,EU,GBP,SOHO,Social,35-44,United Kingdom,55.3781,-3.436
CUST0000499,13-01-2024 01:47,,USD,Consumer,Paid Search,45-54,United States,39.8283,-98.5795
CUST0000500,26-09-2024 01:11,APAC,AUD,Consumer,Email,25-34,Australia,-25.2744,133.7751
CUST0000501,26-04-2024 21:39,EU,GBP,SMB,Email,35-44,United Kingdom,55.3781,-3.436
CUST0000502,07-01-2024 03:05,,USD,Consumer,Affiliate,35-44,Canada,56.1304,-106.3468
CUST0000503,24-07-2025 05:20,APAC,AUD,Consumer,Social,18-24,Australia,-25.2744,133.7751
CUST0000504,30-06-2025 08:46,EU,GBP,Consumer,Paid Search,45-54,United Kingdom,55.3781,-3.436
CUST0000505,15-07-2024 05:23,APAC,AUD,Consumer,Affiliate,25-34,Australia,-25.2744,133.7751
CUST0000506,27-03-2024 12:14,,USD,SMB,Organic,18-24,United States,39.8283,-98.5795
CUST0000507,23-02-2024 06:03,EU,GBP,Consumer,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0000508,24-06-2024 01:48,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0000509,12-02-2024 19:36,APAC,USD,Consumer,Organic,25-34,Philippines,12.8797,121.774
CUST0000510,06-01-2025 18:51,,USD,Consumer,Paid Search,18-24,United States,39.8283,-98.5795
CUST0000511,26-04-2024 14:35,EU,EUR,Consumer,Organic,18-24,France,46.2276,2.2137
CUST0000512,15-07-2025 04:41,APAC,AUD,Consumer,Organic,25-34,Australia,-25.2744,133.7751
CUST0000513,11-02-2024 19:30,EU,GBP,Consumer,Email,35-44,United Kingdom,55.3781,-3.436
CUST0000514,24-06-2024 20:03,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0000515,30-08-2025 14:13,EU,GBP,Consumer,Email,45-54,United Kingdom,55.3781,-3.436
CUST0000516,29-04-2024 03:04,APAC,AUD,Consumer,Organic,45-54,Australia,-25.2744,133.7751
CUST0000517,25-01-2025 00:46,,USD,Consumer,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0000518,20-06-2025 08:33,EU,EUR,Consumer,Organic,35-44,Germany,51.1657,10.4515
CUST0000519,28-11-2024 22:35,EU,GBP,SMB,Organic,25-34,United Kingdom,55.3781,-3.436
